HS Code,Chapter,Tariff Description,CD,SD,VAT,AIT,RD,AT,TTI,Source Page
52082900,52,"Bleached Woven Cotton Fabrics, Nes, With >=85% Cotton",25,10,15,5,5,7.5,80.18,51
52083100,52,"Dyed Plain Cotton Woven Fabrics With >=85% Cotton, =<100g/M2",25,10,15,5,5,7.5,80.18,51
52083200,52,"Dyed Plain Cotton Woven Fabrics With >=85% Cotton, >100g/M2",25,10,15,5,5,7.5,80.18,51
52083300,52,"Dyed 3 Or 4-Thread Twill (Incl. Cross Twill), With >=85% Cotton",25,10,15,5,5,7.5,80.18,51
52083900,52,"Dyed Woven Cotton Fabrics, With >=85% Cotton, Nes",25,10,15,5,5,7.5,80.18,51
52084100,52,"Coloured Plain Cotton Woven Fabrics With >=85% Cotton, =<100g/M2",25,10,15,5,5,7.5,80.18,51
52084200,52,"Coloured Plain Cotton Woven Fabrics With >=85% Cotton, >100g/M2",25,10,15,5,5,7.5,80.18,51
52084300,52,"Coloured 3 Or 4-Thread Twill (Incl. Cross Twill), With >=85% Cotton",25,10,15,5,5,7.5,80.18,51
52084900,52,"Coloured Woven Cotton Fabrics, With >=85% Cotton, Nes",25,10,15,5,5,7.5,80.18,51
52085100,52,"Printed Plain Cotton Woven Fabrics With >=85% Cotton, =<100g/M2",25,10,15,5,5,7.5,80.18,51
52085200,52,"Printed Plain Cotton Woven Fabrics With >=85% Cotton, >100g/M2",25,10,15,5,5,7.5,80.18,51
52085900,52,"Printed Woven Cotton Fabrics, With >=85% Cotton, Nes",25,10,15,5,5,7.5,80.18,51
52091100,52,"Unbleached Plain Cotton Woven Fabrics With >=85% Cotton, >=200g/M2",25,10,15,5,5,7.5,80.18,51
52091200,52,"Unbleached 3 Or 4-Thread Twill (Incl. Cross Twill), With >=85% Cotton",25,10,15,5,5,7.5,80.18,51
52091900,52,"Unbleached Cotton Fabrics, With >=85% Cotton, >=200g/M2, Nes",25,10,15,5,5,7.5,80.18,51
52092100,52,"Bleached Plain Cotton Woven Fabrics With >=85% Cotton, >=200g/M2",25,10,15,5,5,7.5,80.18,51
52092200,52,"Bleached 3 Or 4-Thread Twill, >=85% Cotton, >=200g/M2",25,10,15,5,5,7.5,80.18,51
52092900,52,"Bleached Woven Cotton Fabrics, With >=85% Cotton, >=200g/M2, Nes",25,10,15,5,5,7.5,80.18,51
52093100,52,"Dyed Plain Cotton Woven Fabrics With >=85% Cotton, >=200g/M2",25,10,15,5,5,7.5,80.18,51
52093200,52,"Dyed 3 Or 4-Thread Twill (Incl. Cross Twill), With >=85% Cotton",25,10,15,5,5,7.5,80.18,51
52093900,52,"Dyed Woven Cotton Fabrics, With >=85% Cotton, >=200g/M2, Nes",25,10,15,5,5,7.5,80.18,51
52094100,52,"Coloured Plain Cotton Woven Fabrics With >=85% Cotton, >=200g/M2",25,10,15,5,5,7.5,80.18,51
52094200,52,"Denim, With >=85% Cotton, >=200g/M2",25,10,15,5,5,7.5,80.18,51
52094300,52,"Coloured 3 Or 4-Thread Twill (Incl.Cross Twill)With>=85% Cotton,>=200g/M2",25,10,15,5,5,7.5,80.18,51
52094900,52,"Coloured Woven Cotton Fabrics, With >=85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52095100,52,"Printed Plain Cotton Woven Fabrics With >=85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52095200,52,"Printed 3 Or 4-Thread Twill (Incl.Cross Twill)With >=85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52095900,52,"Printed Woven Cotton Fabrics, With >=85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52101100,52,"Unbleached Plain Cotton Woven Fabrics With <85% Cotton, =<200g/M2",25,10,15,5,5,7.5,80.18,51
52101900,52,"Unbleached Woven Cotton Fabrics, Nes, With <85% Cotton, =<200g/M2",25,10,15,5,5,7.5,80.18,51
52102100,52,"Bleached Plain Cotton Woven Fabrics With <85% Cotton, =<200g/M2",25,10,15,5,5,7.5,80.18,51
52102900,52,"Bleached Woven Cotton Fabrics, Nes, With <85% Cotton, =<200g/M2",25,10,15,5,5,7.5,80.18,51
52103100,52,"Dyed Plain Cotton Woven Fabrics With <85% Cotton, =<200g/M2",25,10,15,5,5,7.5,80.18,51
52103200,52,"Dyed 3 Or 4-Thread Twill, With <85% Cotton, =<200g/M2",25,10,15,5,5,7.5,80.18,51
52103900,52,"Dyed Woven Cotton Fabrics, Nes, With <85% Cotton, =<200g/M2",25,10,15,5,5,7.5,80.18,51
52104100,52,"Coloured Plain Cotton Woven Fabrics With <85% Cotton, =<200g/M2",25,10,15,5,5,7.5,80.18,51
52104900,52,"Coloured Woven Cotton Fabrics, Nes, With <85% Cotton, =<200g/M2",25,10,15,5,5,7.5,80.18,51
52105100,52,"Printed Plain Cotton Woven Fabrics With <85% Cotton, =<200g/M2",25,10,15,5,5,7.5,80.18,51
52105900,52,"Printed Woven Cotton Fabrics, Nes, With <85% Cotton, =<200g/M2",25,10,15,5,5,7.5,80.18,51
52111100,52,"Unbleached Plain Cotton Woven Fabrics With <85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52111200,52,"Unbleached 3 Or 4-Thread Twill(Incl.Cross Twill)With <85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52111900,52,"Unbleached Woven Cotton Fabrics, Nes, With <85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52112000,52,Bleached,25,10,15,5,5,7.5,80.18,51
52113100,52,"Dyed Plain Cotton Woven Fabrics With <85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52113200,52,"Dyed 3 Or 4-Thread Twill (Incl. Cross Twill) With <85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52113900,52,"Dyed Woven Cotton Fabrics, Nes, With <85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52114100,52,"Coloured Plain Cotton Woven Fabrics With <85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52114200,52,"Coloured Denim, With <85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52114300,52,"Color.Fab.Of 3 Or 4-Thread Twill(Inc.Cross Twill)With<85%Cotton,>200g/M2",25,10,15,5,5,7.5,80.18,51
52114900,52,"Coloured Woven Cotton Fabrics, Nes, With <85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52115100,52,"Printed Plain Cotton Woven Fabrics With <85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52115200,52,"Printed 3 Or 4-Thread Twill,(Incl.Cross Twill) With <85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52115900,52,"Printed Woven Cotton Fabrics, Nes, With <85% Cotton, >200g/M2",25,10,15,5,5,7.5,80.18,51
52121100,52,"Unbleached Woven Fabrics Of Cotton, =<200g/M2, Nes",25,10,15,5,5,7.5,80.18,51
52121200,52,"Bleached Woven Fabrics Of Cotton, =<200g/M2, Nes",25,10,15,5,5,7.5,80.18,51
52121300,52,"Dyed Woven Fabrics Of Cotton, =<200g/M2, Nes",25,10,15,5,5,7.5,80.18,51
52121400,52,"Coloured Woven Fabrics Of Cotton, =<200g/M2, Nes",25,10,15,5,5,7.5,80.18,52
52121500,52,"Printed Woven Fabrics Of Cotton, =<200g/M2, Nes",25,10,15,5,5,7.5,80.18,52
52122100,52,"Unbleached Woven Fabrics Of Cotton, >200g/M2, Nes",25,10,15,5,5,7.5,80.18,52
52122200,52,"Bleached Woven Fabrics Of Cotton, >200g/M2, Nes",25,10,15,5,5,7.5,80.18,52
52122300,52,"Dyed Woven Fabrics Of Cotton, >200g/M2, Nes",25,10,15,5,5,7.5,80.18,52
52122400,52,"Coloured Woven Fabrics Of Cotton, >200g/M2, Nes",25,10,15,5,5,7.5,80.18,52
52122500,52,"Printed Woven Fabrics Of Cotton, >200g/M2, Nes",25,10,15,5,5,7.5,80.18,52
53011000,53,"Flax, raw or retted",5,0,15,5,0,7.5,33.63,52
53012100,53,"Flax, Broken Or Scutched, But Not Spun",5,0,15,5,0,7.5,33.63,52
53012910,53,"Flax, Hackled Or Otherwise Processed, But Not Spun",0,0,15,5,0,7.5,27.50,52
53012990,53,"Flax, Hackled Or Otherwise Processed, But Not Spun",0,0,15,5,0,7.5,27.50,52
53013000,53,Flax Tow And Waste (Incl. Yarn Waste And Garnetted Stock),10,0,15,5,0,7.5,39.75,52
53021000,53,"True Hemp, Raw Or Retted",25,0,15,5,5,7.5,64.25,52
53029000,53,"True Hemp(Ex.Raw),Not Spun;Tow&Waste Of True Hemp(Incl.Yrn Wast &Garn Stk)",25,0,15,5,5,7.5,64.25,52
53031000,53,"Jute and other textile bast fibres, raw or retted",25,0,0,5,5,0,35.00,52
53039000,53,"Jute, etc (excl. flax, true hemp and ramie), nes; tow and waste...",25,0,15,5,5,7.5,64.25,52
53050010,53,"Coconut, avaca.... Coco substrate; coco pellet; growing media",0,0,15,5,0,7.5,27.50,52
53050090,53,"Coconut, avaca.... Excl. Coco substrate; coco pellet; growing media",5,0,15,5,0,7.5,33.63,52
53061000,53,Single Flax Yarn,25,0,15,5,5,7.5,64.25,52
53062000,53,Multiple Or Cabled Flax Yarn,25,0,15,5,5,7.5,64.25,52
53071000,53,Single yarn of jute or of other textile bast fibres of 53.03,25,0,15,5,5,7.5,64.25,52
53072000,53,Multiple (folded) of cabled,25,0,15,5,5,7.5,64.25,52
53081000,53,Coir Yarn,10,0,15,5,0,7.5,39.75,52
53082000,53,True Hemp Yarn,10,0,15,5,0,7.5,39.75,52
53089000,53,"Yarn Of Vegetable Textile Fibres, Nes",10,0,15,5,0,7.5,39.75,52
53091100,53,"Bleached Or Unbleached, Woven Fabrics Of Flax, With >=85% Flax",25,0,15,5,5,7.5,64.25,52
53091900,53,"Woven Fabrics Of Flax, With >=85% Flax, Printed, Dyed Or Coloured",25,0,15,5,5,7.5,64.25,52
53092100,53,"Bleached Or Unbleached, Woven Fabrics Of Flax, With <85% Flax",25,0,15,5,5,7.5,64.25,52
53092900,53,"Woven Fabrics Of Flax, With <85% Flax, Printed, Dyed Or Coloured",25,0,15,5,5,7.5,64.25,52
53101000,53,Unbleached woven fabrics of jute or of other textile bast fibre,25,0,15,5,5,7.5,64.25,52
53109000,53,Woven fabrics of jute or other textile bast fibres (excl. unbleached),25,0,15,5,5,7.5,64.25,52
53110000,53,Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn.,25,0,15,5,5,7.5,64.25,52
54011000,54,Sewing Thread Of Synthetic Filaments,10,0,15,5,0,7.5,39.75,52
54012000,54,Sewing Thread Of Artificial Filaments,10,0,15,5,0,7.5,39.75,52
54021100,54,Synthetic filament yarn?High tenacity of nylon or other polyamides Of aramids,10,0,15,5,0,7.5,39.75,52
54021900,54,"Synthetic filament yarn?High tenacity of nylon or other polyamides, Excl.Of ar",10,0,15,5,0,7.5,39.75,52
54022000,54,"High tenacity yarn of polyesters, whether or not textured",10,0,15,5,0,7.5,39.75,52
54023100,54,"Textured Yarn, Of Nylon Or Other Polyamides, =<5tex, Nprs",10,0,15,5,0,7.5,39.75,52
54023200,54,"Textured Yarn, Of Nylon Or Other Polyamides, >50tex, Nprs",10,0,15,5,0,7.5,39.75,52
54023300,54,TEXTURED YARN OF POLYESTER,25,0,15,5,5,7.5,64.25,52
54023400,54,Textured yarn Of polypropylene,10,0,15,5,0,7.5,39.75,52
54023900,54,"Synthetic Textured Yarn, Nes, Nprs",10,0,15,5,0,7.5,39.75,52
54024400,54,"Other yarn, single, untwisted or with a twist not exceeding 50 turns per metre",0,0,15,5,0,7.5,27.50,52
54024500,54,"Other yarn,single,untwisted or with a twist <=50 turns per metre Othr,of nylon",10,0,15,5,0,7.5,39.75,52
54024600,54,"Other yarn,single,untwisted or with a twist <=50 turns per metre Other, of pol",10,0,15,5,0,7.5,39.75,52
54024700,54,"Other yarn,single,untwisted or with a twist <=50 turns per metre Other, of pol",10,0,15,5,0,7.5,39.75,52
54024800,54,"Other yarn,single,untwisted or with a twist <=50 turns per metre Other, of pol",10,0,15,5,0,7.5,39.75,52
54024900,54,"Single Synthetic Yarn, Nes,Untwisted With =<50turns/M, Nprs",10,0,15,5,0,7.5,39.75,52
54025100,54,"Single Yarn Of Nylon Or Other Polyamides, With >50turns/M, Nprs",10,0,15,5,0,7.5,39.75,52
54025200,54,"Single Yarn Of Polyesters, With >50turns/M, Nprs",10,0,15,5,0,7.5,39.75,52
54025300,54,"Other yarn, single, with a twist exceeding 50 turns per metre of polyster",5,0,15,5,0,7.5,33.63,52
54025900,54,"Single Synthetic Yarn, Nes, With >50turns/M, Nprs",10,0,15,5,0,7.5,39.75,52
54026100,54,"Multiple Or Cabled Yarn Of Nylon Or Other Polyamides, Nprs",10,0,15,5,0,7.5,39.75,52
54026200,54,"Synthetic Multiple Or Cabled Yarn Of Polyesters, Nprs",10,0,15,5,0,7.5,39.75,52
54026300,54,"Other yarn, multiple (folded) or cabled of polypropylene",10,0,15,5,0,7.5,39.75,52
54026900,54,"Synthetic Multiple Or Cabled Yarn, Nes, Nprs",10,0,15,5,0,7.5,39.75,52
54031000,54,"High Tenacity Yarn Of Viscose Rayon, Nprs Excl. Sewing Thread",10,0,15,5,0,7.5,39.75,52
54033100,54,"Single Yarn Of Viscose Rayon,Untwisted Or With =<120turns/M, Nprs",5,0,0,5,0,7.5,17.88,52
54033200,54,"Single Yarn Of Viscose Rayon, With >120turns/M, Nprs",5,0,15,5,0,7.5,33.63,52
54033300,54,"Single Yarn Of Cellulose Acetate, Nprs",10,0,15,5,0,7.5,39.75,52
54033900,54,"Single Artificial Yarn, Nes, Nprs",10,0,15,5,0,7.5,39.75,52
54034100,54,"Multiple Or Cabled Yarn Of Viscose Rayon, Nprs",10,0,15,5,0,7.5,39.75,52
54034200,54,"Multiple Or Cabled Yarn Of Cellulose Acetate, Nprs",10,0,15,5,0,7.5,39.75,52
54034900,54,"Multiple Or Cabled Artificial Yarn, Nes, Nprs",10,0,15,5,0,7.5,39.75,52
54041100,54,Monofilament Elastomeric,10,0,15,5,0,7.5,39.75,52
54041200,54,"Monofilament Other, of polypropylene",10,0,15,5,0,7.5,39.75,52
54041900,54,Monofilament Excl. Elastomeric & other of polypropylene,10,0,15,5,0,7.5,39.75,52
54049000,54,OTH. SYNTHETIC MONOFILAMENT OF 67 DECITEX OR MORE... (EXCL. MONOFILAMENT),10,0,15,5,0,7.5,39.75,52
54050000,54,Artfcl.Monofilament Of>=67dec.Strip&The Like Of Artfcl.Txte.Mtrl.Width=<5m,25,0,15,5,5,7.5,64.25,52
54060000,54,"Manmade filament yarn (other than sewing thread), put up for retail sale.",10,0,15,5,0,7.5,39.75,52
54071010,54,Rejected fabrics generated during manu.of garments or processing of fabrics,25,0,15,5,5,7.5,64.25,52
54071090,54,"Rejected fabrics generated during manu.of garments or processing of fabrics, nes",25,0,15,5,5,7.5,64.25,52
54072000,54,Woven Fabrics Obtained From Synthetic Strip Or The Like,25,0,15,5,5,7.5,64.25,52
54073000,54,Fabrics Of Synthetic Filament Yarn Specified In Note 9 To Section Xi,25,0,15,5,5,7.5,64.25,53
54074100,54,"Unbleached Or Bleached Woven Fabrics, >=85% Nylon...",25,0,15,5,5,7.5,64.25,53
54074200,54,"Dyed Woven Fabrics Of Synthetic Filament Yarn, >=85% Nylon...",25,0,15,5,5,7.5,64.25,53
54074300,54,"Coloured Woven Fabrics Of Synthetic Filament Yarn, >=85% Nylon...",25,0,15,5,5,7.5,64.25,53
54074400,54,"Printed Woven Fabrics Of Synthetic Filament Yarn, >=85% Nylon...",25,0,15,5,5,7.5,64.25,53
54075100,54,"Unbleached Or Bleached Woven Fabrics, >=85% Textured Polyester",25,0,15,5,5,7.5,64.25,53
54075200,54,"Dyed Woven Fabrics Of Synthetic Filament Yarn, >=85% Textured Polyester",25,0,15,5,5,7.5,64.25,53
54075300,54,"Coloured Woven Fabrics Of Synthetic Yarn, >=85% Textured Polyester",25,0,15,5,5,7.5,64.25,53
54075400,54,"Printed Woven Fabrics Of Synthetic Yarn, >=85% Textured Polyester",25,0,15,5,5,7.5,64.25,53
54076100,54,Other Woven Fabrics Of Synthetic Yarn>=85% Nontextured Polyester Filaments,25,0,15,5,5,7.5,64.25,53
54076900,54,Other Woven Fabrics Of Synth'C Yarn >=85% Textrd/Non-Textrd Polystr Filmnt,25,0,15,5,5,7.5,64.25,53
54077100,54,"Unbleached Or Bleached Woven Fabrics, >=85% Synthetic Filaments, Nes",25,0,15,5,5,7.5,64.25,53
54077200,54,"Dyed Woven Fabrics, >=85% Synthetic Filaments, Nes",25,0,15,5,5,7.5,64.25,53
54077300,54,"Coloured Woven Fabrics, >=85% Synthetic Filaments, Nes",25,0,15,5,5,7.5,64.25,53
54077400,54,"Printed Woven Fabrics, >=85% Synthetic Filaments, Nes",25,0,15,5,5,7.5,64.25,53
54078100,54,"Unbleached/Bleached Woven Fbrc.,<85% Synthetic Filaments,Mixed With Cotton",25,0,15,5,5,7.5,64.25,53
54078200,54,"Dyed Woven Fabrics, <85% Synthetic Filaments, Mixed With Cotton",25,0,15,5,5,7.5,64.25,53
54078300,54,"Coloured Woven Fabrics, <85% Synthetic Filaments, Mixed With Cotton",25,0,15,5,5,7.5,64.25,53
54078400,54,"Printed Woven Fabrics, <85% Synthetic Filaments, Mixed With Cotton",25,0,15,5,5,7.5,64.25,53
54079100,54,"Unbleached Or Bleached Woven Fabrics <85% Synthetic Filament Yarn, Nes",25,0,15,5,5,7.5,64.25,53
54079200,54,"Dyed Woven Fabrics <85% Synthetic Filament Yarn, Nes",25,0,15,5,5,7.5,64.25,53
54079300,54,"Coloured Woven Fabrics <85% Synthetic Filament Yarn, Nes",25,0,15,5,5,7.5,64.25,53
54079400,54,"Printed Woven Fabrics <85% Synthetic Filament Yarn, Nes",25,0,15,5,5,7.5,64.25,53
54081000,54,"Woven Fabrics Of High Tenacity Synthetic Filament Yarn, Of Viscose Rayon",25,10,15,5,5,7.5,80.18,53
54082100,54,"Unbleached Or Bleached Woven Fabrics, >=85% Artificial Filaments Or Strip",25,10,15,5,5,7.5,80.18,53
54082200,54,"Dyed Woven Fabrics, >=85% Artificial Filaments Or Strip",25,10,15,5,5,7.5,80.18,53
54082300,54,"Coloured Woven Fabrics, >=85% Artificial Filaments Or Strip",25,10,15,5,5,7.5,80.18,53
54082400,54,"Printed Woven Fabrics, >=85% Artificial Filaments Or Strip",25,10,15,5,5,7.5,80.18,53
54083100,54,"Unbleached Or Bleached Woven Fabrics Of Artificial Filament Yarn, Nes",25,10,15,5,5,7.5,80.18,53
54083200,54,"Dyed Woven Fabrics Of Artificial Filament Yarn, Nes",25,10,15,5,5,7.5,80.18,53
54083300,54,"Coloured Woven Fabrics Of Artificial Filament Yarn, Nes",25,10,15,5,5,7.5,80.18,53
54083400,54,"Printed Woven Fabrics Of Artificial Filament Yarn, Nes",25,10,15,5,5,7.5,80.18,53
55011100,55,"Snthetic filament tow Of nylon or other polyamides ,Of aramids",5,0,15,5,0,7.5,33.63,53
55011900,55,Synthetic filament tow Of nylon or other polyamides : Excluding Of aramids,5,0,15,5,0,7.5,33.63,53
55012000,55,Synthetic Filament Tow Of Polyesters,5,0,15,5,0,7.5,33.63,53
55013000,55,ACRYLIC OR MOD ACRYLIC IMPORTED VAT REG. SYNTHETIC STAPLE FIBER MANUFACT.,1,0,15,0,0,7.5,23.73,53
55014000,55,Synthetic filament tow Acrylic or modacrylic Of polypropylene,5,0,15,5,0,7.5,33.63,53
55019000,55,Synthetic Filament Tow (Excl. Nylon/Polyesters/Acrylic),5,0,15,5,0,7.5,33.63,53
55021000,55,Artificial filament tow of cellulose acetate,25,300,15,5,5,7.5,542.00,53
55029000,55,"Artificial filament tow, nes",25,0,15,5,5,7.5,64.25,53
55031100,55,"Syn.Sta.fibres, not carded,combed or otherwise proce.for spin.Of nylon or othe",5,0,0,0,0,7.5,12.88,53
55031900,55,"Syn.Sta.fibres,not carded, combed or othrwise pro.for spin.Of nylon or othr po",0,0,0,5,0,7.5,12.50,53
55032000,55,"Synthetic Staple Fibres, Of Polyesters, Not Carded, Combed Or Processed",5,0,0,0,0,0,5.00,53
55033000,55,"Acrylic Or Modacrylic Synth. Staple Fibres,Not Carded,Combed Or Processed",0,0,0,0,0,7.5,7.50,53
55034000,55,"Synthetic Staple Fibres,Of Polypropylene,Not Carded,Combed Or Processed",5,0,15,0,0,7.5,28.63,53
55039000,55,"Syn.Staple Fibres,Not Carded,Combed Or Processed(Exl.Nyl/Polest./Acry./Pp)",0,0,15,5,0,7.5,27.50,53
55041000,55,"Artificial Staple Fibres,Of Viscose Rayon,Not Carded,Combed Or Processed",0,0,15,0,0,0,15.00,53
55049000,55,"Artificial Staple Fibres, (Excl. Viscose), Not Carded,Combed Or Processed",0,0,15,0,0,7.5,22.50,53
55051000,55,"Waste Of Synthetic Fibre, (Incl. Noils, Yarn Waste And Garnetted Stock)",0,0,15,0,0,7.5,22.50,53
55052000,55,"Waste Of Artificial Fibre, (Incl. Noils, Yarn Waste And Garnetted Stock)",0,0,15,0,0,7.5,22.50,53
55061000,55,"Synt.Staple Fibres,Of Nylon Or Other Polyamides,Carded,Combed Or Processed",5,0,0,0,0,7.5,12.88,53
55062000,55,"Synthetic Staple Fibres, Of Polyesters, Carded, Combed Or Processed",0,0,0,0,0,7.5,7.50,53
55063000,55,"Acrylic Or Modacrylic Synthetic Staple Fibres,Carded,Combed Or Processed",5,0,0,0,0,7.5,12.88,53
55064000,55,"Synthetic staple fibres, carded, combed or otherwise processed for spinning",5,0,15,5,0,7.5,33.63,53
55069000,55,"Syn.Staple Fibres,Nes,Carded,Combed Or Processed(Exl.Nyl./Polester/Acry.)",5,0,15,0,0,7.5,28.63,53
55070000,55,"Artificial Staple Fibres, Carded, Combed Or Processed For Spinning",5,0,15,0,0,7.5,28.63,53
55081000,55,Sewing Thread Of Synthetic Staple Fibres,10,0,15,5,0,7.5,39.75,53
55082000,55,Sewing Thread Of Artificial Staple Fibres,10,0,15,5,0,7.5,39.75,53
55091100,55,"Single Yarn, With >=85% Staple Fibres Of Nylon Or Other Polyamides, Nprs",10,0,15,5,0,7.5,39.75,53
55091200,55,"Multiple Or Cabled Yarn, >=85% Staple Fibres Of Nylon, Etc, Nprs",10,0,15,5,0,7.5,39.75,53
55092100,55,"Single Yarn, With >=85% Polyester Staple Fibres, Nprs",10,0,15,5,0,7.5,39.75,53
55092200,55,"Multiple Or Cabled Yarn, With >=85% Polyester Staple Fibres, Nprs",10,0,15,5,0,7.5,39.75,53
55093100,55,"Single Yarn, With >=85% Acrylic Or Modacrylic Staple Fibres, Nprs",10,0,15,5,0,7.5,39.75,53
55093200,55,"Multiple Or Cabled Yarn, >=85% Acrylic Or Modacrylic Staple Fibres, Nprs",10,0,15,5,0,7.5,39.75,53
55094100,55,"Single Yarn, With >=85% Synthetic Staple Fibres, Nes, Nprs",10,0,15,5,0,7.5,39.75,53
55094200,55,"Multiple Or Cabled Yarn, With >=85% Synthetic Staple Fibres, Nes, Nprs",10,0,15,5,0,7.5,39.75,53
55095100,55,"Yarn,<85% Polyester Staple Fibres,Mixed With Artificial Staple Fibres,Nprs",10,0,15,5,0,7.5,39.75,53
55095200,55,"Yarn,<85% Polyester Staple Fibres,Mixed With Wool Or Fine Animal Hair,Nprs",10,0,15,5,0,7.5,39.75,53
55095300,55,"Yarn, <85% Polyester Staple Fibres, Mixed With Cotton, Nprs",10,0,15,5,0,7.5,39.75,53
55095900,55,"Yarn,<85%Polyester Staple Fibres,Nes,Nprs(Exl.Arti/Wool/Cotton Staplefibre",10,0,15,5,0,7.5,39.75,53
55096100,55,"Yarn, <85% Acrylic Or Modacrylic Staple Fibres, Mixed With Wool..., Nprs",10,0,15,5,0,7.5,39.75,53
55096200,55,"Yarn, <85% Acrylic Or Modacrylic Staple Fibres, Mixed With Cotton, Nprs",10,0,15,5,0,7.5,39.75,53
55096900,55,"Yarn, <85%Acrylic Or Modacrylic Staple Fibres, Nes, Nprs(Exl. Wool/Cotton)",10,0,15,5,0,7.5,39.75,53
55099100,55,"Yarn, Synthetic Staple Fibres, Nes, Mixed With Wool..., Nprs",10,0,15,5,0,7.5,39.75,54
55099200,55,"Yarn, Synthetic Staple Fibres, Nes, Mixed With Cotton, Nprs",10,0,15,5,0,7.5,39.75,54
55099900,55,"Yarn, Synthetic Staple Fibres,Nes, Nprs (Exl. Wool/Cotton)",10,0,15,5,0,7.5,39.75,54
55101100,55,"Single Yarn, With >=85% Artificial Staple Fibres, Nprs",10,0,15,5,0,7.5,39.75,54
55101210,55,Water Blocking Yarn,10,0,15,5,0,7.5,39.75,54
55101290,55,"YARN OF ARTIFICIAL STAPLE FIBRES, .. EXCL. WATER BLOCKING YARN IMP BY VAT REG. OPTICAL F",10,0,15,5,0,7.5,39.75,54
55102000,55,"Yarn, Artificial Staple Fibres, Mixed With Wool..., Nprs",10,0,15,5,0,7.5,39.75,54
55103010,55,Water Blocking Tape,10,0,15,5,0,7.5,39.75,54
55103090,55,"YARN OF ARTIFICIAL STAPLE FIBRES,..EXCL. W/BLOCKING TAP IMPTD. BY VAT REG. OPTICAL FIBRE",10,0,15,5,0,7.5,39.75,54
55109000,55,"Yarn, Artificial Staple Fibres, Nes, Nprs (Exl. Wool/Cotton)",10,0,15,5,0,7.5,39.75,54
55111000,55,"Yarn, With >=85% Synthetic Staple Fibres, Put Up For Retail Sale",10,0,15,5,0,7.5,39.75,54
55112000,55,"Yarn, <85% Synthetic Staple Fibres, Put Up For Retail Sale",10,0,15,5,0,7.5,39.75,54
55113000,55,"Yarn Of Artificial Staple Fibres, Put Up For Retail Sale",10,0,15,5,0,7.5,39.75,54
55121100,55,"Unbleached or bleached woven fabrics, >=85% polyester staple fibres",25,10,15,5,5,7.5,80.18,54
55121910,55,Silk screen,25,0,15,5,5,7.5,64.25,54
55121990,55,"Woven Fabrics, >=85% Polyester Staple Fibres, Excl.Unbleached Or Bleached",25,10,15,5,5,7.5,80.18,54
55122100,55,"Unbleached or bleached woven fabrics, >=85% acrylic... staple fibres",25,10,15,5,5,7.5,80.18,54
55122900,55,"Woven Fabrics, >=85% Acrylic... Staple Fibres, Excl.Unbleached Or Bleached",25,10,15,5,5,7.5,80.18,54
55129100,55,"Unbleached or bleached woven fabrics, >=85% synthetic staple fibres, nes",25,10,15,5,5,7.5,80.18,54
55129900,55,"Woven Fabrics, >=85% Synthetic Fibres, Nes",25,10,15,5,5,7.5,80.18,54
55131100,55,"Plain weave fabrics, <85% polyester fibres + cotton, =<170g/m2 fibres, plain weave",25,10,15,5,5,7.5,80.18,54
